Module,Course,Language,Platform,Level,Duration,Ratings,Reviews_Count,Title,Description,Published_At,Views,Organization,URLs,Images
Computer Sciences,Operating Systems,English,Udacity,Beginner,15,1.0,9135,Learn Operating Systems with Khan Academy,This Computer Sciences course teaches operating systems in an easy-to-understand manner.,2022-08-27,121834,Global Educators,https://www.khanacademy.com/course/975,https://imagehost.com/612.jpg
Computer Sciences,Operating Systems,English,Coursera,Beginner,48,3.7,7388,Learn Operating Systems with Coursera,This Computer Sciences course teaches operating systems in an easy-to-understand manner.,2023-12-31,932980,Global Educators,https://www.udemy.com/course/405,https://imagehost.com/723.jpg
Computer Sciences,Operating Systems,English,Udacity,Beginner,13,2.6,5850,Learn Operating Systems with Udemy,This Computer Sciences course teaches operating systems in an easy-to-understand manner.,2023-06-23,515288,NextGen Learning,https://www.udacity.com/course/462,https://imagehost.com/198.jpg
Computer Sciences,Operating Systems,English,Khan Academy,Beginner,57,4.0,2198,Learn Operating Systems with Udacity,This Computer Sciences course teaches operating systems in an easy-to-understand manner.,2022-09-03,129888,Skill Builders,https://www.coursera.com/course/437,https://imagehost.com/1000.jpg
Computer Sciences,Operating Systems,English,Coursera,Intermediate,52,1.5,3945,Learn Operating Systems with Udemy,This Computer Sciences course teaches operating systems in an easy-to-understand manner.,2020-01-14,748785,Global Educators,https://www.udacity.com/course/160,https://imagehost.com/108.jpg
Computer Sciences,Operating Systems,English,Udemy,Advanced,88,3.8,8362,Learn Operating Systems with Khan Academy,This Computer Sciences course teaches operating systems in an easy-to-understand manner.,2021-09-23,825781,Pro Tutors,https://www.khanacademy.com/course/533,https://imagehost.com/300.jpg
Computer Sciences,Operating Systems,English,Udemy,Beginner,32,3.3,142,Learn Operating Systems with Coursera,This Computer Sciences course teaches operating systems in an easy-to-understand manner.,2021-03-24,451061,Skill Builders,https://www.khanacademy.com/course/629,https://imagehost.com/231.jpg
Computer Sciences,Operating Systems,English,Udemy,Beginner,91,3.9,7954,Learn Operating Systems with Udacity,This Computer Sciences course teaches operating systems in an easy-to-understand manner.,2020-12-07,372762,Global Educators,https://www.khanacademy.com/course/279,https://imagehost.com/157.jpg
Computer Sciences,Operating Systems,English,Coursera,Intermediate,53,1.1,8414,Learn Operating Systems with Khan Academy,This Computer Sciences course teaches operating systems in an easy-to-understand manner.,2020-07-16,545907,Global Educators,https://www.udacity.com/course/979,https://imagehost.com/422.jpg
Computer Sciences,Operating Systems,English,Coursera,Intermediate,59,4.0,3400,Learn Operating Systems with Khan Academy,This Computer Sciences course teaches operating systems in an easy-to-understand manner.,2020-03-22,316417,Pro Tutors,https://www.udemy.com/course/42,https://imagehost.com/829.jpg
Computer Sciences,Operating Systems,English,Coursera,Beginner,73,1.5,1658,Learn Operating Systems with Coursera,This Computer Sciences course teaches operating systems in an easy-to-understand manner.,2021-12-16,25190,Skill Builders,https://www.udacity.com/course/757,https://imagehost.com/115.jpg
Computer Sciences,Operating Systems,English,Udemy,Intermediate,48,1.7,3162,Learn Operating Systems with Coursera,This Computer Sciences course teaches operating systems in an easy-to-understand manner.,2022-06-21,366884,Pro Tutors,https://www.khanacademy.com/course/430,https://imagehost.com/47.jpg
Computer Sciences,Operating Systems,English,Khan Academy,Beginner,10,3.1,4153,Learn Operating Systems with Khan Academy,This Computer Sciences course teaches operating systems in an easy-to-understand manner.,2022-11-18,832698,Skill Builders,https://www.udacity.com/course/903,https://imagehost.com/708.jpg
Computer Sciences,Operating Systems,English,Khan Academy,Intermediate,44,2.2,1946,Learn Operating Systems with Udacity,This Computer Sciences course teaches operating systems in an easy-to-understand manner.,2022-08-06,164433,Pro Tutors,https://www.khanacademy.com/course/965,https://imagehost.com/320.jpg
Computer Sciences,Operating Systems,English,Udemy,Beginner,64,2.8,2411,Learn Operating Systems with Udemy,This Computer Sciences course teaches operating systems in an easy-to-understand manner.,2023-04-14,774415,Global Educators,https://www.udemy.com/course/493,https://imagehost.com/887.jpg
Computer Sciences,Operating Systems,English,Udemy,Advanced,29,2.5,1037,Learn Operating Systems with Khan Academy,This Computer Sciences course teaches operating systems in an easy-to-understand manner.,2021-10-27,122855,Global Educators,https://www.udemy.com/course/535,https://imagehost.com/759.jpg
Computer Sciences,Operating Systems,English,Udemy,Beginner,69,4.8,4004,Learn Operating Systems with Udacity,This Computer Sciences course teaches operating systems in an easy-to-understand manner.,2021-06-12,808914,Global Educators,https://www.coursera.com/course/774,https://imagehost.com/942.jpg
Computer Sciences,Operating Systems,English,Udemy,Advanced,42,3.7,4859,Learn Operating Systems with Khan Academy,This Computer Sciences course teaches operating systems in an easy-to-understand manner.,2021-05-08,397732,NextGen Learning,https://www.udemy.com/course/613,https://imagehost.com/753.jpg
Computer Sciences,Operating Systems,English,Udacity,Beginner,17,4.2,5670,Learn Operating Systems with Udemy,This Computer Sciences course teaches operating systems in an easy-to-understand manner.,2023-01-27,952241,Global Educators,https://www.khanacademy.com/course/89,https://imagehost.com/277.jpg
Computer Sciences,Operating Systems,English,Udemy,Beginner,48,3.9,9889,Learn Operating Systems with Udacity,This Computer Sciences course teaches operating systems in an easy-to-understand manner.,2021-01-26,421453,Skill Builders,https://www.khanacademy.com/course/462,https://imagehost.com/490.jpg
Computer Sciences,Operating Systems,English,Coursera,Intermediate,37,4.2,5864,Learn Operating Systems with Khan Academy,This Computer Sciences course teaches operating systems in an easy-to-understand manner.,2021-05-01,547880,NextGen Learning,https://www.coursera.com/course/619,https://imagehost.com/434.jpg
Computer Sciences,Operating Systems,English,Coursera,Intermediate,14,3.1,5844,Learn Operating Systems with Coursera,This Computer Sciences course teaches operating systems in an easy-to-understand manner.,2022-01-21,77498,NextGen Learning,https://www.udemy.com/course/417,https://imagehost.com/610.jpg
Computer Sciences,Operating Systems,English,Khan Academy,Intermediate,26,1.6,7341,Learn Operating Systems with Coursera,This Computer Sciences course teaches operating systems in an easy-to-understand manner.,2022-11-07,709997,NextGen Learning,https://www.khanacademy.com/course/921,https://imagehost.com/394.jpg
Computer Sciences,Operating Systems,English,Khan Academy,Intermediate,45,1.1,970,Learn Operating Systems with Udemy,This Computer Sciences course teaches operating systems in an easy-to-understand manner.,2021-03-28,617371,Pro Tutors,https://www.udemy.com/course/571,https://imagehost.com/140.jpg
Computer Sciences,Operating Systems,English,Coursera,Beginner,9,1.4,4275,Learn Operating Systems with Khan Academy,This Computer Sciences course teaches operating systems in an easy-to-understand manner.,2023-02-05,441923,NextGen Learning,https://www.khanacademy.com/course/787,https://imagehost.com/227.jpg
Computer Sciences,Operating Systems,English,Udacity,Advanced,23,3.2,1566,Learn Operating Systems with Udacity,This Computer Sciences course teaches operating systems in an easy-to-understand manner.,2023-01-07,904503,Global Educators,https://www.udemy.com/course/485,https://imagehost.com/852.jpg
Computer Sciences,Operating Systems,English,Udemy,Advanced,45,3.8,3334,Learn Operating Systems with Udacity,This Computer Sciences course teaches operating systems in an easy-to-understand manner.,2021-05-19,726969,Global Educators,https://www.udemy.com/course/913,https://imagehost.com/194.jpg
Computer Sciences,Operating Systems,English,Coursera,Advanced,44,1.2,8429,Learn Operating Systems with Khan Academy,This Computer Sciences course teaches operating systems in an easy-to-understand manner.,2021-12-01,229497,NextGen Learning,https://www.coursera.com/course/26,https://imagehost.com/266.jpg
Computer Sciences,Operating Systems,English,Udemy,Intermediate,18,3.1,4132,Learn Operating Systems with Coursera,This Computer Sciences course teaches operating systems in an easy-to-understand manner.,2020-02-15,756125,NextGen Learning,https://www.udemy.com/course/437,https://imagehost.com/457.jpg
Computer Sciences,Operating Systems,English,Udacity,Advanced,27,4.9,6576,Learn Operating Systems with Udacity,This Computer Sciences course teaches operating systems in an easy-to-understand manner.,2020-05-06,328443,NextGen Learning,https://www.coursera.com/course/910,https://imagehost.com/85.jpg
Computer Sciences,Operating Systems,English,Khan Academy,Intermediate,88,3.3,9195,Learn Operating Systems with Udemy,This Computer Sciences course teaches operating systems in an easy-to-understand manner.,2021-02-20,31206,Global Educators,https://www.coursera.com/course/262,https://imagehost.com/677.jpg
Computer Sciences,Operating Systems,English,Udemy,Beginner,62,1.5,6825,Learn Operating Systems with Coursera,This Computer Sciences course teaches operating systems in an easy-to-understand manner.,2023-10-05,843954,Pro Tutors,https://www.coursera.com/course/320,https://imagehost.com/733.jpg
Computer Sciences,Operating Systems,English,Coursera,Intermediate,79,1.8,6353,Learn Operating Systems with Udacity,This Computer Sciences course teaches operating systems in an easy-to-understand manner.,2021-05-07,107261,Global Educators,https://www.khanacademy.com/course/532,https://imagehost.com/598.jpg
Computer Sciences,Operating Systems,English,Udemy,Advanced,59,4.5,6591,Learn Operating Systems with Udemy,This Computer Sciences course teaches operating systems in an easy-to-understand manner.,2020-07-01,87893,Skill Builders,https://www.udemy.com/course/398,https://imagehost.com/981.jpg
Computer Sciences,Operating Systems,English,Khan Academy,Beginner,65,3.6,4994,Learn Operating Systems with Udemy,This Computer Sciences course teaches operating systems in an easy-to-understand manner.,2023-05-18,200564,Skill Builders,https://www.udemy.com/course/737,https://imagehost.com/422.jpg
Computer Sciences,Operating Systems,English,Udacity,Beginner,44,4.6,9720,Learn Operating Systems with Udacity,This Computer Sciences course teaches operating systems in an easy-to-understand manner.,2021-09-01,184261,NextGen Learning,https://www.khanacademy.com/course/262,https://imagehost.com/473.jpg
Computer Sciences,Operating Systems,English,Udacity,Beginner,20,3.6,9750,Learn Operating Systems with Udemy,This Computer Sciences course teaches operating systems in an easy-to-understand manner.,2022-07-11,559945,NextGen Learning,https://www.khanacademy.com/course/956,https://imagehost.com/610.jpg
Computer Sciences,Operating Systems,English,Udacity,Advanced,4,4.9,3016,Learn Operating Systems with Khan Academy,This Computer Sciences course teaches operating systems in an easy-to-understand manner.,2023-05-15,768721,Pro Tutors,https://www.udacity.com/course/497,https://imagehost.com/56.jpg
Computer Sciences,Operating Systems,English,Udacity,Beginner,33,1.3,9396,Learn Operating Systems with Udemy,This Computer Sciences course teaches operating systems in an easy-to-understand manner.,2021-12-24,755261,Global Educators,https://www.khanacademy.com/course/9,https://imagehost.com/354.jpg
Computer Sciences,Operating Systems,English,Udacity,Beginner,90,4.4,7828,Learn Operating Systems with Khan Academy,This Computer Sciences course teaches operating systems in an easy-to-understand manner.,2020-05-02,429078,Global Educators,https://www.udemy.com/course/106,https://imagehost.com/16.jpg
Computer Sciences,Operating Systems,English,Udemy,Intermediate,92,4.4,9991,Learn Operating Systems with Coursera,This Computer Sciences course teaches operating systems in an easy-to-understand manner.,2022-08-25,896250,Skill Builders,https://www.khanacademy.com/course/398,https://imagehost.com/318.jpg
Computer Sciences,Operating Systems,English,Khan Academy,Intermediate,35,3.7,2013,Learn Operating Systems with Khan Academy,This Computer Sciences course teaches operating systems in an easy-to-understand manner.,2023-05-26,836720,Pro Tutors,https://www.udacity.com/course/393,https://imagehost.com/450.jpg
